date,open,high,low,close,Volume
2015-09-03,105.3837,105.6554,103.0885,103.3977,53233940
2015-09-04,102.0861,103.4726,101.6552,102.3671,49996311
2015-09-08,104.5968,105.4493,103.3508,105.2151,54843626
2015-09-09,106.5735,106.8171,102.8356,103.1916,85010804
2015-09-10,103.304,106.1262,102.9573,105.4587,62892831
2015-09-11,104.728,106.9951,104.6998,106.9951,49915473
2015-09-14,109.2154,109.5058,107.604,108.0256,58363431
2015-09-15,108.6064,109.1685,107.1918,108.9343,43341155
2015-09-16,108.9062,109.1779,108.1474,109.0561,37173489
2015-09-17,108.3535,109.131,106.5313,106.7234,64112641
2015-09-18,105.1214,107.0794,104.8029,106.2831,74285291
2015-09-21,106.4892,108.0818,106.4798,107.9319,50221965
2015-09-22,106.2175,106.967,105.4119,106.2362,50346159
2015-09-23,106.4517,107.4729,106.1426,107.0981,35756716
2015-09-24,106.0957,108.2036,105.2713,107.7352,50219475
2015-09-25,109.0842,109.3184,106.8171,107.4635,56151926
2015-09-28,106.6578,107.3323,105.3369,105.3369,52109011
2015-09-29,105.7023,106.3393,101.0462,102.1704,73365384
2015-09-30,103.2103,104.4937,101.8613,103.3321,66473033
2015-10-01,102.1798,102.695,100.531,102.6576,63929100
2015-10-02,101.1867,104.0006,100.7558,103.407,58019758
2015-10-05,102.9386,104.3343,102.1798,103.7818,52064743
2015-10-06,103.6412,104.6811,102.8309,104.2783,48856977
2015-10-07,104.6811,104.7092,102.4983,103.7818,46765550
2015-10-08,103.229,103.229,101.3741,102.5826,61979577
2015-10-09,103.051,105.187,102.5732,105.0371,52766140
2015-10-12,105.6086,105.6273,104.4001,104.55,30467204
2015-10-13,103.8192,105.3463,103.6881,104.728,33049256
2015-10-14,104.2595,104.475,102.6388,103.2478,44462449
2015-10-15,103.9223,105.0184,103.5101,104.7935,37673452
2015-10-16,104.7186,104.9247,103.5475,104.0253,39232609
2015-10-19,103.8005,104.6905,103.1541,104.6717,29759153
2015-10-20,104.3064,106.9576,103.8192,106.5829,48967763
2015-10-21,106.7983,108.2785,106.5173,106.5735,42326974
2015-10-22,107.1075,108.2036,106.892,108.2036,41654089
2015-10-23,109.3278,111.6961,108.9811,111.5574,59366914
2015-10-26,110.6206,110.6674,107.6602,107.9975,66333781
2015-10-27,108.1099,109.1779,106.789,107.3136,69884400
2015-10-28,109.5432,111.7635,108.7282,111.7354,85551352
2015-10-29,111.2014,113.0657,110.7986,112.9158,51227334
2015-10-30,113.3468,113.5622,111.9041,111.9509,49365254
2015-11-02,112.2975,113.6934,112.0539,113.5248,32203267
2015-11-03,113.1594,115.6888,113.0751,114.827,45518976
2015-11-04,115.3516,115.998,113.937,114.293,44886050
2015-11-05,114.641,115.4313,113.0698,113.7661,39552680
2015-11-06,113.9448,114.6034,113.4838,113.8978,33042283
2015-11-09,113.8037,114.6034,112.9475,113.4368,33871405
2015-11-10,109.9839,111.0847,109.1945,109.8616,59127931
2015-11-11,109.4852,110.4731,108.3939,109.2406,45217971
2015-11-12,109.3818,109.9086,108.8078,108.8737,32525579
2015-11-13,108.3845,108.7326,105.6278,105.6937,45812403
2015-11-16,104.7905,107.4813,104.433,107.4201,38106701
2015-11-17,108.121,108.2433,106.6157,106.9638,27616939
2015-11-18,108.9113,110.539,108.6667,110.3508,46674697
2015-11-19,110.6801,112.6653,109.8522,111.7527,43295820
2015-11-20,112.1478,112.8252,111.8185,112.2419,34287096
2015-11-23,112.2137,112.6465,110.3979,110.7836,32482528
2015-11-24,110.3885,112.2889,110.1909,111.8468,42803172
2015-11-25,112.1572,112.176,110.9435,111.047,21388308
2015-11-27,111.2917,111.4046,110.6425,110.8401,13046445
2015-11-30,111.0094,112.3454,110.7836,111.3011,39180322
2015-12-01,111.7244,111.7809,109.9463,110.3979,34852374
2015-12-02,110.125,111.1223,109.2124,109.4006,33386563
2015-12-03,109.6546,109.8804,107.4624,108.3845,41569509
2015-12-04,108.4691,112.1949,108.2998,111.9879,57776977
2015-12-07,111.9408,112.7688,110.8401,111.2822,32084249
2015-12-08,110.5672,111.5833,109.9463,111.2352,34309450
2015-12-09,110.6801,110.7272,108.2716,108.7796,46361357
2015-12-10,109.1748,110.0215,108.6761,109.2971,29212727
2015-12-11,108.3751,108.5632,106.1744,106.484,46886161
2015-12-14,105.5431,106.0136,103.2945,105.8254,65003609
2015-12-15,105.3173,106.1265,103.8214,103.9531,53323105
2015-12-16,104.4988,105.3644,102.3631,104.7528,56238467
2015-12-17,105.3926,105.609,102.5325,102.5325,44772827
2015-12-18,102.4666,103.0405,99.55,99.757,96453327
2015-12-21,100.933,101.0177,99.3242,100.9801,47590610
2015-12-22,101.0459,101.347,100.1531,100.886,32789367
2015-12-23,100.9236,102.4102,100.8578,102.1844,32657354
2015-12-24,102.5513,102.5513,101.5634,101.6387,13596680
2015-12-28,101.2247,101.3188,99.8988,100.5002,26704210
2015-12-29,100.632,102.9558,100.5379,102.3067,30931243
2015-12-30,102.1561,102.269,100.839,100.9707,25213777
2015-12-31,100.679,100.6978,98.6186,99.0325,40912316
2016-01-04,96.5393,99.1342,95.9654,99.1172,67649387
2016-01-05,99.4936,99.5876,96.3512,96.6334,55790992
2016-01-06,94.6106,96.3135,93.9614,94.7423,68457388
2016-01-07,92.8418,94.206,90.725,90.7438,81094428
